timestamp,Fecha_Satelite_UTC,Fecha_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Clasificacion Mirova,Fecha_Proceso,Ruta_Fotos,Tipo_Registro
1768107961,2026-01-11 05:06:01,2026-01-11 02:06:01,Chaiten,VIIRS375,0.0,0.0,NORMAL,2026-01-11 05:36:43,,
1768107961,2026-01-11 05:06:01,2026-01-11 02:06:01,Chaiten,VIIRS,0.0,0.0,NORMAL,2026-01-11 05:36:43,,
1768097700,2026-01-11 02:15:00,2026-01-10 23:15:00,Chaiten,MODIS,0.0,0.0,NORMAL,2026-01-11 05:36:43,,
1768114500,2026-01-11 06:55:00,2026-01-11 03:55:00,Chaiten,MODIS,0.0,0.0,NORMAL,2026-01-11 06:22:54,,
1768114081,2026-01-11 06:48:01,2026-01-11 03:48:01,Chaiten,VIIRS,0.0,0.0,NORMAL,2026-01-11 07:45:54,,
1768114081,2026-01-11 06:48:01,2026-01-11 03:48:01,Chaiten,VIIRS375,0.0,0.0,NORMAL,2026-01-11 07:45:54,,
1768137600,2026-01-11 13:20:00,2026-01-11 10:20:00,Chaiten,MODIS,0.0,0.0,NORMAL,2026-01-11 11:43:38,,
